driverId,eventType,longitude,latitude
29,Normal,-97.32,37.48
11,Normal,-88.42,41.11
20,Normal,-88.64,42.21
16,Normal,-90.29,40.96
14,Normal,-94.37,38.0
24,Normal,-88.42,41.11
17,Normal,-90.93,38.82
15,Normal,-90.37,35.21
14,Normal,-94.35,38.33
12,Normal,-90.07,35.1
13,Normal,-88.96,42.25
17,Normal,-91.1,38.83
13,Normal,-88.64,42.21
16,Normal,-89.52,40.7
23,Normal,-91.47,41.74
16,Normal,-91.47,41.74
25,Normal,-90.15,38.62
18,Normal,-90.97,39.72
10,Normal,-91.44,38.09
31,Normal,-94.58,37.03
32,Normal,-91.38,34.83
23,Normal,-91.32,41.71
12,Normal,-90.24,38.0
27,Normal,-94.0,39.03
10,Normal,-91.55,38.04
20,Normal,-91.59,41.7
30,Normal,-91.24,41.67
15,Normal,-91.14,34.96
21,Normal,-94.3,37.66
29,Normal,-95.3,35.64
14,Normal,-94.3,37.66
10,Normal,-91.69,37.99
19,Normal,-95.42,35.87
25,Normal,-90.0,37.72
14,Normal,-94.37,38.0
10,Normal,-91.99,37.94
16,Normal,-90.44,41.54
29,Normal,-95.15,35.51
13,Normal,-91.94,41.71
24,Normal,-89.63,39.84
16,Normal,-91.05,41.72
26,Normal,-93.14,37.26
15,Normal,-91.74,34.89
31,Normal,-94.35,38.33
27,Normal,-93.01,38.97
20,Normal,-92.4,41.78
15,Normal,-91.93,34.81
17,Normal,-92.85,38.93
18,Normal,-93.93,39.76
23,Normal,-91.47,41.74
27,Normal,-92.85,38.93
26,Normal,-93.69,37.16
16,Normal,-91.47,41.74
10,Normal,-93.96,37.08
31,Normal,-94.3,37.66
12,Normal,-89.65,36.37
26,Normal,-93.96,37.08
22,Normal,-92.09,34.8
18,Normal,-94.25,39.73
15,Normal,-92.31,34.78
20,Normal,-91.59,41.7
22,Normal,-92.31,34.78
29,Normal,-92.25,34.92
18,Normal,-94.24,39.63
26,Normal,-94.23,37.09
28,Normal,-94.42,39.27
18,Normal,-94.57,39.15
11,Normal,-89.03,41.92
25,Normal,-90.35,38.43
15,Normal,-91.14,34.96
26,Normal,-95.5,36.37
15,Normal,-90.94,35.03
12,Normal,-90.15,38.62
24,Normal,-94.46,37.16
27,Normal,-91.1,38.83
24,Normal,-94.31,37.31
18,Normal,-94.36,39.37
11,Normal,-88.41,42.11
30,Normal,-89.88,41.77
26,Normal,-95.76,36.18
12,Normal,-90.24,38.0
22,Normal,-90.37,35.21
31,Normal,-91.14,34.96
16,Normal,-90.44,41.54
29,Normal,-94.22,35.5
14,Normal,-91.32,41.71
23,Normal,-90.29,40.96
32,Normal,-90.37,35.21
19,Normal,-94.22,35.5
21,Normal,-91.63,41.72
29,Normal,-95.15,35.51
11,Normal,-87.66,41.89
31,Normal,-92.09,34.8
13,Normal,-88.96,42.25
23,Normal,-89.52,40.7
17,Normal,-90.55,38.81
10,Normal,-95.76,36.18
14,Normal,-91.78,42.23
29,Normal,-95.3,35.64
21,Normal,-91.78,42.23
29,Normal,-95.42,35.87
31,Normal,-92.31,34.78
32,Normal,-90.35,38.43
16,Normal,-89.74,39.1
27,Normal,-90.21,38.65
14,Normal,-91.63,41.72
32,Normal,-90.24,38.0
25,Normal,-89.56,37.2
18,Normal,-93.6,39.77
17,Normal,-90.21,38.65
14,Normal,-91.47,41.74
11,Normal,-88.64,42.21
27,Normal,-90.21,38.65
30,Normal,-87.66,41.89
26,Normal,-95.35,36.47
17,Normal,-90.21,38.65
28,Normal,-93.6,39.77
23,Normal,-90.7,41.62
24,Normal,-94.38,38.99
25,Normal,-89.8,35.94
16,Normal,-89.17,40.38
29,Normal,-95.99,36.17
32,Normal,-89.56,37.2
14,Normal,-90.7,41.62
12,Normal,-90.07,35.68
26,Normal,-95.01,36.73
24,Normal,-94.59,39.1
30,Normal,-88.02,42.04
22,Normal,-88.07,41.48
28,Normal,-93.13,39.78
21,Normal,-90.7,41.62
27,Normal,-90.67,38.82
25,Normal,-90.24,35.35
24,Normal,-94.59,39.1
21,Normal,-90.44,41.54
28,Normal,-92.94,39.77
18,Normal,-92.57,39.77
13,Normal,-88.64,42.21
25,Normal,-90.07,35.1
12,Normal,-90.07,35.1
28,Normal,-92.74,39.76
23,Normal,-91.63,41.72
14,Normal,-89.91,40.86
19,Normal,-96.68,36.2
17,Normal,-90.93,38.82
25,Normal,-90.24,35.35
15,Normal,-88.42,41.11
26,Normal,-93.69,37.16
27,Normal,-90.93,38.82
11,Normal,-90.2,41.59
28,Normal,-92.57,39.77
32,Normal,-90.07,35.1
10,Normal,-93.69,37.16
16,Normal,-88.42,41.11
13,Normal,-89.6,41.76
28,Normal,-92.42,39.76
25,Normal,-89.8,35.94
17,Normal,-91.1,38.83
20,Normal,-89.88,41.77
25,Normal,-90.07,35.68
32,Normal,-90.07,35.1
30,Normal,-89.6,41.76
10,Normal,-93.14,37.26
28,Normal,-92.07,39.71
19,Normal,-97.35,36.4
14,Normal,-90.29,40.96
12,Normal,-89.54,36.84
21,Normal,-90.29,40.96
30,Normal,-90.2,41.59
32,Normal,-90.24,35.35
19,Normal,-97.34,36.63
21,Normal,-90.44,41.54
10,Normal,-92.89,37.51
28,Normal,-91.59,39.68
23,Normal,-91.05,41.72
32,Normal,-90.07,35.68
13,Normal,-90.64,41.56
11,Normal,-92.19,41.74
24,Normal,-94.46,37.16
19,Normal,-97.37,36.91
15,Normal,-90.2,38.65
22,Normal,-90.2,38.65
27,Normal,-92.22,38.96
18,Normal,-90.97,39.72
20,Normal,-91.59,41.7
28,Normal,-91.2,39.75
30,Normal,-91.24,41.67
26,Normal,-92.61,37.7
25,Normal,-90.0,37.72
29,Normal,-97.32,37.48
31,Normal,-91.38,34.83
28,Normal,-90.97,39.72
15,Normal,-89.63,39.84
20,Normal,-92.19,41.74
19,Normal,-97.32,37.27
14,Normal,-91.47,41.74
16,Normal,-89.74,39.1
32,Normal,-89.56,37.2
29,Normal,-97.36,37.69
30,Normal,-91.94,41.71
15,Normal,-89.17,40.38
11,Normal,-93.36,41.69
17,Normal,-92.63,38.95
30,Normal,-92.19,41.74
27,Normal,-92.85,38.93
10,Normal,-91.99,37.94
12,Normal,-90.15,38.62
31,Normal,-92.09,34.8
17,Normal,-92.85,38.93
13,Normal,-92.4,41.78
10,Normal,-91.69,37.99
25,Normal,-90.15,38.62
12,Normal,-94.46,37.16
24,Normal,-94.37,38.0
13,Normal,-92.74,41.75
30,Normal,-92.74,41.75
26,Normal,-91.69,37.99
12,Normal,-94.31,37.31
28,Normal,-90.24,39.72
30,Normal,-93.04,41.71
19,Normal,-97.32,37.27
29,Normal,-97.37,36.91
32,Normal,-90.35,38.43
20,Normal,-93.58,41.62
10,Normal,-91.44,38.09
22,Normal,-87.67,41.87
23,Normal,-90.7,41.62
30,Normal,-93.36,41.69
32,Normal,-90.15,38.62
30,Normal,-93.58,41.62
10,Normal,-91.18,38.22
27,Normal,-93.85,39.01
31,Normal,-91.93,34.81
28,Normal,-90.14,39.76
29,Normal,-97.34,36.63
17,Normal,-93.85,39.01
25,Normal,-92.4,41.78
16,Normal,-87.67,41.87
11,Normal,-92.4,41.78
12,Normal,-94.38,38.67
23,Normal,-91.32,41.71
18,Normal,-89.66,39.78
26,Normal,-91.07,38.31
32,Normal,-90.24,38.0
11,Normal,-92.19,41.74
12,Normal,-94.38,38.99
20,Normal,-92.74,41.75
13,Normal,-93.04,41.71
28,Normal,-89.66,39.78
29,Normal,-96.97,36.24
19,Normal,-97.35,36.4
20,Normal,-92.4,41.78
27,Normal,-94.31,39.04
30,Normal,-92.74,41.75
29,Normal,-96.68,36.2
26,Normal,-90.69,38.5
18,Normal,-89.96,39.74
22,Normal,-89.17,40.38
12,Normal,-94.59,39.1
14,Normal,-89.91,40.86
11,Normal,-91.24,41.67
32,Normal,-89.56,37.2
31,Normal,-90.68,35.12
13,Normal,-92.19,41.74
30,Normal,-92.19,41.74
20,Normal,-91.94,41.71
15,Normal,-90.2,38.65
10,Normal,-90.18,38.64
14,Normal,-89.52,40.7
12,Normal,-94.35,38.33
31,Normal,-90.04,35.19
21,Normal,-89.52,40.7
22,Normal,-89.74,39.1
19,Normal,-96.44,36.23
14,Normal,-89.52,40.7
15,Normal,-90.2,38.65
12,Normal,-94.37,38.0
30,Normal,-91.59,41.7
11,Normal,-90.2,41.59
22,Normal,-90.2,38.65
18,Normal,-90.37,39.71
24,Normal,-94.46,37.16
26,Normal,-90.34,38.58
31,Normal,-90.04,35.19
32,Normal,-90.07,35.68
17,Normal,-94.0,39.03
21,Normal,-90.29,40.96
28,Normal,-90.37,39.71
30,Normal,-90.82,41.66
12,Normal,-94.31,37.31
10,Normal,-90.69,38.5
22,Normal,-89.63,39.84
18,Normal,-90.63,39.7
28,Normal,-90.52,39.71
13,Normal,-90.64,41.56
27,Normal,-93.45,38.99
16,Normal,-89.63,39.84
20,Normal,-89.88,41.77
24,Normal,-94.46,37.16
19,Normal,-95.3,35.64
28,Normal,-90.63,39.7
29,Normal,-95.15,35.51
17,Normal,-93.2,38.98
21,Normal,-91.32,41.71
12,Normal,-94.46,37.16
16,Normal,-89.17,40.38
26,Normal,-90.86,38.46
10,Normal,-91.07,38.31
23,Normal,-89.91,40.86
26,Normal,-91.07,38.31
25,Normal,-88.64,42.21
14,Normal,-91.47,41.74
24,Normal,-94.3,37.66
29,Normal,-94.57,35.37
30,Normal,-89.29,41.85
23,Normal,-89.52,40.7
15,Normal,-87.67,41.87
32,Normal,-89.8,35.94
28,Normal,-91.2,39.75
31,Normal,-91.93,34.81
20,Normal,-88.96,42.25
26,Normal,-91.3,38.14
21,Normal,-91.78,42.23
13,Normal,-88.96,42.25
28,Normal,-91.36,39.76
12,Normal,-94.3,37.66
23,Normal,-90.29,40.96
15,Normal,-88.07,41.48
11,Normal,-87.66,41.89
25,Normal,-87.66,41.89
24,Normal,-94.38,38.67
15,Normal,-88.42,41.11
13,Normal,-88.64,42.21
12,Normal,-94.35,38.33
10,Normal,-91.99,37.94
32,Normal,-89.56,37.2
28,Normal,-91.8,39.67
29,Normal,-93.36,35.4
23,Normal,-90.7,41.62
30,Normal,-88.41,42.11
27,Normal,-92.03,38.97
15,Normal,-89.17,40.38
32,Normal,-90.0,37.72
17,Normal,-92.22,38.96
21,Normal,-91.47,41.74
26,Normal,-92.08,37.81
15,Normal,-89.63,39.84
18,Normal,-92.42,39.76
21,Normal,-91.32,41.71
32,Normal,-90.24,38.0
20,Normal,-87.66,41.89
30,Normal,-87.66,41.89
31,Normal,-91.74,34.89
28,Normal,-92.42,39.76
10,Normal,-92.48,37.8
18,Normal,-92.74,39.76
25,Normal,-88.96,42.25
14,Normal,-90.7,41.62
20,Normal,-88.02,42.04
10,Normal,-92.61,37.7
17,Normal,-91.56,38.93
26,Normal,-92.61,37.7
20,Normal,-88.41,42.11
29,Normal,-92.25,34.75
24,Normal,-94.35,38.33
20,Normal,-88.64,42.21
13,Normal,-88.41,42.11
21,Normal,-90.44,41.54
11,Normal,-89.03,41.92
18,Normal,-93.13,39.78
19,Normal,-92.25,34.75
30,Normal,-88.64,42.21
12,Normal,-94.38,38.67
23,Normal,-91.78,42.23
27,Normal,-90.93,38.82
18,Normal,-93.33,39.77
15,Normal,-89.63,39.84
25,Normal,-89.88,41.77
23,Normal,-91.63,41.72
27,Normal,-90.79,38.83
24,Normal,-94.31,37.31
21,Normal,-89.52,40.7
14,Normal,-89.52,40.7
32,Normal,-90.0,37.72
13,Normal,-89.03,41.92
10,Normal,-93.14,37.26
31,Normal,-90.04,35.19
12,Normal,-94.3,37.66
21,Normal,-89.52,40.7
17,Normal,-90.79,38.83
16,Normal,-89.17,40.38
29,Normal,-93.12,35.31
12,Normal,-94.31,37.31
25,Normal,-90.82,41.66
14,Normal,-89.91,40.86
11,Normal,-90.64,41.56
15,Normal,-88.42,41.11
18,Normal,-94.25,39.73
30,Normal,-89.6,41.76
26,Normal,-93.96,37.08
23,Normal,-90.7,41.62
25,Normal,-91.59,41.7
12,Normal,-94.46,37.16
17,Normal,-90.55,38.81
13,Normal,-89.88,41.77
20,Normal,-90.64,41.56
29,Normal,-93.92,35.53
17,Normal,-90.41,38.75
32,Normal,-89.65,36.37
28,Normal,-94.24,39.63
17,Normal,-90.21,38.65
18,Normal,-94.28,39.53
25,Normal,-91.94,41.71
32,Normal,-89.8,35.94
11,Normal,-91.59,41.7
24,Normal,-94.3,37.66
19,Normal,-93.92,35.53
17,Normal,-90.21,38.65
30,Normal,-90.82,41.66
23,Normal,-89.91,40.86
11,Normal,-91.94,41.71
28,Normal,-94.36,39.37
19,Normal,-94.22,35.5
17,Normal,-90.41,38.75
30,Normal,-91.24,41.67
11,Normal,-92.19,41.74
31,Normal,-91.74,34.89
21,Normal,-91.47,41.74
26,Normal,-95.14,36.66
30,Normal,-91.59,41.7
10,Normal,-95.14,36.66
25,Normal,-92.74,41.75
16,Normal,-88.42,41.11
28,Normal,-94.57,39.15
32,Normal,-90.07,35.1
10,Normal,-95.35,36.47
22,Normal,-88.77,40.76
20,Normal,-92.19,41.74
10,Normal,-95.5,36.37
27,Normal,-90.93,38.82
25,Normal,-93.36,41.69
29,Normal,-95.42,35.87
11,Normal,-93.04,41.71
22,Normal,-89.17,40.38
27,Normal,-91.1,38.83
22,Normal,-89.63,39.84
29,Normal,-95.56,35.97
21,Normal,-91.63,41.72
18,Normal,-94.36,39.37
13,Normal,-92.4,41.78
11,Normal,-93.36,41.69
32,Normal,-89.8,35.94
18,Normal,-94.24,39.63
26,Normal,-95.99,36.17
26,Normal,-95.76,36.18
24,Normal,-94.38,38.99
11,Normal,-93.58,41.62
22,Normal,-90.2,38.65
24,Normal,-94.38,38.67
27,Normal,-91.33,38.87
12,Normal,-94.59,39.1
19,Normal,-95.76,36.08
10,Normal,-95.99,36.17
31,Normal,-91.74,34.89
14,Normal,-91.05,41.72
12,Normal,-94.38,38.99
30,Normal,-93.58,41.62
17,Normal,-91.33,38.87
18,Normal,-93.93,39.76
10,Normal,-95.69,36.25
32,Normal,-89.54,36.84
14,Normal,-90.44,41.54
15,Normal,-89.63,39.84
18,Normal,-93.6,39.77
20,Normal,-93.04,41.71
17,Normal,-91.56,38.93
14,Normal,-90.29,40.96
31,Normal,-91.38,34.83
26,Normal,-95.69,36.25
24,Normal,-94.3,37.66
23,Normal,-91.78,42.23
23,Normal,-91.63,41.72
26,Normal,-95.5,36.37
24,Normal,-94.31,37.31
29,Normal,-96.97,36.24
24,Normal,-94.46,37.16
26,Normal,-95.35,36.47
21,Normal,-89.91,40.86
29,Normal,-97.14,36.41
26,Normal,-95.14,36.66
23,Normal,-91.78,42.23
18,Normal,-93.13,39.78
22,Normal,-88.42,41.11
27,Normal,-92.53,38.98
17,Normal,-92.53,38.98
24,Normal,-94.58,37.03
30,Normal,-92.74,41.75
12,Normal,-94.31,37.31
30,Normal,-92.4,41.78
14,Normal,-89.52,40.7
32,Normal,-90.15,38.62
29,Normal,-97.34,36.63
19,Normal,-97.35,36.4
16,Normal,-88.07,41.48
28,Normal,-92.94,39.77
19,Normal,-97.34,36.63
10,Normal,-94.54,37.02
30,Normal,-92.19,41.74
11,Normal,-91.24,41.67
11,Normal,-90.82,41.66
12,Normal,-94.58,37.03
14,Normal,-90.29,40.96
32,Normal,-90.35,38.43
27,Normal,-93.2,38.98
14,Normal,-90.44,41.54
30,Normal,-91.59,41.7
15,Normal,-88.42,41.11
16,Normal,-88.07,41.48
12,Normal,-94.58,37.03
31,Normal,-90.68,35.12
28,Normal,-92.42,39.76
24,Normal,-91.05,41.72
27,Normal,-93.65,39.0
27,Normal,-93.45,38.99
28,Normal,-92.27,39.76
21,Normal,-91.05,41.72
20,Normal,-90.82,41.66
22,Normal,-88.42,41.11
21,Normal,-90.7,41.62
31,Normal,-91.14,34.96
27,Normal,-93.85,39.01
24,Normal,-91.32,41.71
10,Normal,-93.34,37.21
19,Normal,-97.32,37.27
17,Normal,-93.65,39.0
30,Normal,-90.64,41.56
23,Normal,-89.91,40.86
27,Normal,-94.0,39.03
25,Normal,-89.03,41.92
10,Normal,-93.14,37.26
32,Normal,-89.54,36.84
19,Normal,-97.36,37.69
28,Normal,-91.8,39.67
25,Normal,-88.96,42.25
16,Normal,-89.74,39.1
29,Normal,-97.32,37.27
23,Normal,-89.91,40.86
12,Normal,-94.35,38.33
13,Normal,-89.88,41.77
22,Normal,-89.74,39.1
26,Normal,-92.89,37.51
26,Normal,-92.74,37.6
22,Normal,-90.2,38.65
13,Normal,-89.6,41.76
24,Normal,-91.63,41.72
21,Normal,-91.78,42.23
16,Normal,-90.2,38.65
22,Normal,-89.91,40.86
27,Normal,-94.44,39.1
10,Normal,-92.74,37.6
20,Normal,-88.96,42.25
27,Normal,-94.44,39.1
26,Normal,-92.89,37.51
23,Normal,-91.14,34.96
25,Normal,-91.24,41.67
18,Normal,-93.33,39.77
27,Normal,-91.19,38.83
26,Normal,-92.99,37.34
22,Normal,-90.7,41.62
24,Normal,-90.7,41.62
14,Normal,-94.38,38.67
24,Normal,-91.05,41.72
25,Normal,-90.64,41.56
18,Normal,-93.93,39.76
29,Normal,-93.92,35.53
15,Normal,-94.58,37.03
12,Normal,-91.94,41.71
19,Normal,-93.61,35.51
14,Normal,-94.59,39.1
31,Normal,-94.38,38.99
11,Normal,-90.64,41.56
29,Normal,-94.57,35.37
32,Normal,-90.0,37.72
17,Normal,-91.56,38.93
10,Normal,-93.34,37.21
16,Normal,-90.44,41.54
19,Normal,-94.22,35.5
19,Normal,-96.21,36.19
14,Normal,-94.58,37.03
10,Normal,-95.5,36.37
18,Normal,-94.28,39.53
24,Normal,-90.29,40.96
25,Normal,-87.66,41.89
22,Normal,-91.47,41.74
32,Normal,-87.67,41.87
27,Normal,-93.65,39.0
31,Normal,-94.58,37.03
24,Normal,-89.91,40.86
13,Normal,-89.71,37.47
29,Normal,-97.14,36.41
30,Normal,-88.77,40.76
14,Normal,-94.31,37.31
19,Normal,-96.97,36.24
20,Normal,-90.68,35.12
10,Normal,-95.99,36.17
17,Normal,-93.85,39.01
25,Normal,-88.64,42.21
11,Normal,-88.64,42.21
21,Normal,-88.07,41.48
17,Normal,-94.0,39.03
24,Normal,-89.52,40.7
20,Normal,-91.14,34.96
10,Normal,-95.99,36.17
29,Normal,-97.32,37.27
24,Normal,-91.05,41.72
21,Normal,-89.17,40.38
13,Normal,-90.0,37.72
23,Normal,-90.68,35.12
32,Normal,-90.2,38.65
20,Normal,-92.31,34.78
10,Normal,-95.14,36.66
17,Normal,-94.0,39.03
17,Normal,-94.16,39.04
24,Normal,-91.32,41.71
24,Normal,-91.47,41.74
10,Normal,-95.01,36.73
14,Normal,-94.38,38.99
27,Normal,-93.85,39.01
23,Normal,-90.37,35.21
16,Normal,-90.29,40.96
32,Normal,-89.74,39.1
20,Normal,-91.93,34.81
30,Normal,-89.17,40.38
12,Normal,-89.88,41.77
22,Normal,-89.91,40.86
26,Normal,-94.23,37.09
25,Normal,-91.24,41.67
17,Normal,-93.65,39.0
26,Normal,-92.48,37.8
19,Normal,-97.32,37.15
29,Normal,-97.37,36.79
21,Normal,-91.63,41.72
16,Normal,-90.29,40.96
22,Normal,-90.29,40.96
17,Normal,-94.31,39.04
19,Normal,-97.37,36.91
15,Normal,-94.35,38.33
12,Normal,-94.38,38.99
14,Normal,-91.32,41.71
11,Normal,-87.66,41.89
22,Normal,-90.7,41.62
16,Normal,-90.7,41.62
21,Normal,-91.05,41.72
10,Normal,-91.99,37.94
13,Normal,-88.02,42.04
16,Normal,-90.44,41.54
30,Normal,-88.64,42.21
19,Normal,-97.37,36.79
13,Normal,-88.41,42.11
24,Normal,-90.7,41.62
22,Normal,-91.05,41.72
14,Normal,-90.7,41.62
18,Normal,-90.24,39.72
19,Normal,-97.35,36.4
27,Normal,-93.65,39.0
15,Normal,-94.59,39.1
25,Normal,-88.64,42.21
19,Normal,-97.14,36.41
16,Normal,-91.32,41.71
30,Normal,-87.66,41.89
27,Normal,-93.45,38.99
26,Normal,-91.44,38.09
25,Normal,-88.96,42.25
18,Normal,-89.96,39.74
11,Normal,-88.64,42.21
29,Normal,-96.44,36.23
13,Normal,-88.02,42.04
30,Normal,-88.02,42.04
27,Normal,-93.01,38.97
23,Normal,-91.63,41.72
18,Normal,-89.66,39.78
14,Normal,-89.91,40.86
31,Normal,-90.68,35.12
24,Normal,-89.52,40.7
10,Normal,-91.3,38.14
17,Normal,-93.01,38.97
24,Normal,-89.52,40.7
11,Normal,-89.03,41.92
13,Normal,-88.64,42.21
31,Normal,-90.04,35.19
30,Normal,-88.64,42.21
12,Normal,-94.58,37.03
19,Normal,-96.21,36.19
17,Normal,-92.63,38.95
20,Normal,-89.29,41.85
16,Normal,-91.63,41.72
30,Normal,-88.96,42.25
32,Normal,-90.0,37.72
19,Normal,-95.99,36.17
17,Normal,-92.53,38.98
10,Normal,-90.86,38.46
13,Normal,-89.03,41.92
22,Normal,-91.32,41.71
14,Normal,-94.3,37.66
21,Normal,-89.63,39.84
26,Normal,-90.53,38.51
28,Normal,-89.78,39.77
21,Normal,-89.17,40.38
31,Normal,-94.3,37.66
20,Normal,-89.88,41.77
22,Normal,-91.05,41.72
26,Normal,-90.34,38.58
30,Normal,-89.6,41.76
13,Normal,-89.6,41.76
32,Normal,-90.15,38.62
16,Normal,-91.05,41.72
11,Normal,-90.64,41.56
15,Normal,-94.58,37.03
18,Normal,-90.24,39.72
13,Normal,-89.88,41.77
24,Normal,-91.32,41.71
31,Normal,-94.35,38.33
22,Normal,-90.29,40.96
18,Normal,-90.37,39.71
15,Normal,-94.58,37.03
20,Normal,-91.24,41.67
32,Normal,-90.24,38.0
21,Normal,-88.07,41.48
29,Normal,-94.22,35.5
26,Normal,-90.69,38.5
14,Normal,-94.38,38.99
23,Normal,-90.37,35.21
30,Normal,-91.24,41.67
25,Normal,-91.94,41.71
31,Normal,-94.38,38.99
12,Normal,-94.59,39.1
19,Normal,-94.57,35.37
13,Normal,-91.24,41.67
32,Normal,-89.71,37.47
23,Normal,-90.68,35.12
19,Normal,-94.22,35.5
21,Normal,-88.42,41.11
13,Normal,-91.59,41.7
11,Normal,-92.4,41.78
10,Normal,-90.86,38.46
30,Normal,-91.94,41.71
31,Normal,-94.38,38.67
22,Normal,-89.91,40.86
28,Normal,-90.97,39.72
30,Normal,-92.19,41.74
19,Normal,-93.92,35.53
14,Normal,-94.38,38.67
16,Normal,-90.29,40.96
22,Normal,-90.29,40.96
16,Normal,-89.91,40.86
27,Normal,-90.79,38.83
18,Normal,-91.36,39.76
11,Normal,-93.04,41.71
19,Normal,-93.36,35.4
17,Normal,-90.67,38.82
22,Normal,-90.7,41.62
32,Normal,-89.8,35.94
31,Normal,-94.37,38.0
14,Normal,-94.3,37.66
22,Normal,-91.05,41.72
24,Normal,-90.7,41.62
18,Normal,-91.8,39.67
14,Normal,-94.31,37.31
24,Normal,-90.44,41.54
27,Normal,-90.41,38.75
10,Normal,-91.44,38.09
12,Normal,-94.31,37.31
30,Normal,-93.04,41.71
18,Normal,-92.07,39.71
32,Normal,-90.24,35.35
17,Normal,-90.21,38.65
15,Normal,-94.38,38.99
18,Normal,-92.27,39.76
21,Normal,-89.74,39.1
24,Normal,-89.91,40.86
22,Normal,-91.47,41.74
32,Normal,-90.07,35.1
31,Normal,-94.46,37.16
21,Normal,-89.63,39.84
28,Normal,-92.07,39.71
27,Normal,-90.41,38.75
31,Normal,-94.58,37.03
20,Normal,-90.68,35.12
16,Normal,-91.63,41.72
25,Normal,-92.4,41.78
19,Normal,-92.25,34.75
21,Normal,-89.17,40.38
23,Normal,-92.09,34.8
12,Normal,-93.36,41.69
30,Normal,-89.74,39.1
26,Normal,-92.48,37.8
30,Normal,-89.63,39.84
23,Normal,-91.93,34.81
11,Normal,-92.4,41.78
25,Normal,-91.94,41.71
21,Normal,-88.77,40.76
20,Normal,-91.38,34.83
11,Normal,-92.19,41.74
23,Normal,-91.74,34.89
22,Normal,-91.47,41.74
27,Normal,-90.93,38.82
16,Normal,-91.63,41.72
10,Normal,-92.61,37.7
19,Normal,-92.87,35.25
22,Normal,-91.32,41.71
17,Normal,-90.93,38.82
12,Normal,-92.4,41.78
27,Normal,-91.1,38.83
22,Normal,-89.91,40.86
21,Normal,-88.77,40.76
12,Normal,-90.82,41.66
24,Normal,-91.63,41.72
31,Normal,-94.59,39.1
18,Normal,-94.24,39.63
30,Normal,-88.42,41.11
23,Normal,-90.37,35.21
19,Normal,-94.57,35.37
15,Normal,-94.37,38.0
25,Normal,-89.29,41.85
22,Normal,-89.52,40.7
20,Normal,-91.74,34.89
10,Normal,-94.23,37.09
11,Normal,-89.29,41.85
26,Normal,-94.54,37.02
18,Normal,-94.36,39.37
12,Normal,-90.2,41.59
30,Normal,-89.17,40.38
11,Normal,-89.03,41.92
22,Normal,-89.91,40.86
23,Normal,-90.94,35.03
20,Normal,-91.14,34.96
31,Normal,-94.35,38.33
18,Normal,-94.42,39.27
12,Normal,-89.6,41.76
14,Normal,-94.3,37.66
25,Normal,-88.64,42.21
13,Normal,-90.07,35.68
10,Normal,-95.01,36.73
23,Normal,-91.38,34.83
30,Normal,-90.2,38.65
30,Normal,-89.74,39.1
23,Normal,-91.74,34.89
18,Normal,-94.57,39.15
32,Normal,-88.77,40.76
14,Normal,-94.31,37.31
24,Normal,-90.7,41.62
14,Normal,-94.58,37.03
16,Normal,-91.05,41.72
25,Normal,-87.66,41.89
17,Normal,-92.85,38.93
13,Normal,-89.8,35.94
19,Normal,-95.76,36.08
20,Normal,-90.37,35.21
11,Normal,-88.02,42.04
26,Normal,-95.5,36.37
30,Normal,-89.74,39.1
28,Normal,-94.42,39.27
30,Normal,-88.07,41.48
12,Normal,-88.02,42.04
11,Normal,-88.96,42.25
25,Normal,-88.96,42.25
17,Normal,-94.31,39.04
20,Normal,-91.38,34.83
16,Normal,-91.63,41.72
13,Normal,-90.15,38.62
21,Normal,-88.07,41.48
20,Normal,-91.74,34.89
17,Normal,-94.44,39.1
22,Normal,-91.32,41.71
14,Normal,-94.38,38.99
10,Normal,-95.5,36.37
20,Normal,-92.09,34.8
10,Normal,-95.35,36.47
23,Normal,-91.38,34.83
24,Normal,-90.44,41.54
27,Normal,-94.44,39.1
29,Normal,-97.32,37.15
17,Normal,-94.44,39.1
14,Normal,-94.59,39.1
31,Normal,-94.38,38.99
24,Normal,-91.78,42.23
28,Normal,-92.42,39.76
13,Normal,-89.65,36.37
17,Normal,-93.45,38.99
24,Normal,-91.78,42.23
21,Normal,-89.74,39.1
22,Normal,-89.52,40.7
10,Normal,-93.96,37.08
31,Normal,-94.37,38.0
12,Normal,-90.82,41.66
10,Normal,-93.69,37.16
29,Normal,-97.37,36.91
29,Normal,-97.32,37.15
16,Normal,-89.52,40.7
14,Normal,-94.31,37.31
31,Normal,-94.3,37.66
27,Normal,-93.01,38.97
11,Normal,-92.19,41.74
13,Normal,-90.24,35.35
16,Normal,-89.91,40.86
22,Normal,-90.29,40.96
25,Normal,-92.4,41.78
32,Normal,-88.07,41.48
19,Normal,-97.37,36.91
16,Normal,-90.29,40.96
27,Normal,-92.63,38.95
17,Normal,-92.63,38.95
13,Normal,-90.07,35.1
10,Normal,-92.99,37.34
25,Normal,-93.04,41.71
21,Normal,-88.07,41.48
24,Normal,-91.05,41.72
16,Normal,-90.7,41.62
26,Normal,-92.89,37.51
27,Normal,-92.53,38.98
32,Normal,-87.67,41.87
23,Normal,-91.93,34.81
30,Normal,-88.42,41.11
20,Normal,-90.04,35.19
10,Normal,-92.74,37.6
31,Normal,-94.46,37.16
21,Normal,-87.67,41.87
25,Normal,-93.36,41.69
25,Normal,-93.58,41.62
22,Normal,-91.32,41.71
27,Normal,-92.22,38.96
29,Normal,-97.35,36.4
